,Frequency,Dimension,Robustness
0111111110001100,1.0,12.0,0.35
1100010000100000,2.0,12.0,0.38749999999999996
0000101100101010,1.0,12.0,0.425
1100011000000000,1.0,12.0,0.4375
1011000010001000,1.0,9.0,0.225
0011001000001000,1.0,12.0,0.5375
1110100010101011,1.0,14.0,0.325
0100111111011111,1.0,11.0,0.45
0010000001110000,1.0,8.0,0.35
0011001001110111,1.0,9.0,0.45
0010100011100000,1.0,13.0,0.475
1110001001110010,1.0,11.0,0.25
0011010010000000,1.0,14.0,0.225
0111111100111100,1.0,12.0,0.4625
0000111110000000,1.0,8.0,0.375
0010001111100010,1.0,11.0,0.4875
1100111101110000,1.0,11.0,0.4625
0111011111111011,1.0,9.0,0.35
0001110000001010,1.0,13.0,0.5125
1111110001110101,1.0,9.0,0.5125
1011111110101000,1.0,11.0,0.4625
0001000010111011,1.0,9.0,0.375
0000101011001110,1.0,6.0,0.525
1111101101111011,1.0,9.0,0.3625
0011101110100100,1.0,16.0,0.25
0011000000111011,1.0,9.0,0.425
1101000100010001,2.0,7.0,0.44375
0100110001011000,1.0,13.0,0.2375
1101000111011101,1.0,7.0,0.6125
0100010100010101,1.0,10.0,0.525
1100110001010101,1.0,6.0,0.4125
1100100011001110,2.0,13.0,0.36875
0111001001110100,1.0,11.0,0.35
1010000010001010,1.0,9.0,0.4
0001000111010101,1.0,9.0,0.5625
1000001010101010,1.0,10.0,0.3125
0111110001011111,1.0,12.0,0.4
0001110100010001,1.0,7.0,0.575
1000111010101010,1.0,13.0,0.3875
0011111100000011,1.0,9.0,0.5
1111100011001011,1.0,12.0,0.3625
0011101100011010,1.0,10.0,0.275
1000111011111111,1.0,11.0,0.4875
1110001100000000,1.0,9.0,0.425
0000010000000010,1.0,10.0,0.4125
0010001100000011,1.0,8.0,0.5625
0011101110110000,1.0,10.0,0.3125
0000001001110000,1.0,12.0,0.4625
1100110011000101,1.0,10.0,0.4375
0111111111110111,1.0,10.0,0.575
1011000111010000,1.0,14.0,0.35
1111101111110111,2.0,10.0,0.48750000000000004
0111101110111110,1.0,20.0,0.3125
1010101011101010,1.0,6.0,0.6375
1100010000000101,2.0,9.0,0.41875
1010100110000000,1.0,16.0,0.3125
1110110110101111,1.0,12.0,0.5625
1100000001010101,3.0,7.0,0.4875
0000010000101100,1.0,12.0,0.3
1000010000001100,1.0,12.0,0.4
0010010010000000,1.0,15.0,0.4
1010101010010001,1.0,11.0,0.2875
1111010111111001,1.0,12.0,0.4125
1001101101011111,1.0,12.0,0.4125
0101010110101111,1.0,7.0,0.5375
0101011111110100,1.0,12.0,0.4125
1101111101011100,1.0,12.0,0.325
1101100011011111,1.0,9.0,0.3375
1110111011111101,1.0,9.0,0.5125
0101001100110111,1.0,14.0,0.3
0001010001010111,1.0,14.0,0.3375
0011011011111111,1.0,12.0,0.45
0000110110101110,1.0,10.0,0.4375
1100000111000000,1.0,8.0,0.525
1111110100001111,1.0,8.0,0.325
0111001101001011,1.0,14.0,0.35
0000100001001000,1.0,11.0,0.55
1011111111111011,1.0,10.0,0.45
0110111101010101,1.0,12.0,0.5
0101011110011011,1.0,12.0,0.4125
1000110010101111,1.0,6.0,0.3375
1110101000100000,1.0,12.0,0.2875
0011001110100101,1.0,11.0,0.525
1111101111000000,1.0,9.0,0.475
1011000010100000,1.0,8.0,0.575
0000001000001000,1.0,10.0,0.575
1111101011001110,1.0,9.0,0.45
1111110110111000,1.0,9.0,0.4125
0000100000111100,1.0,12.0,0.375
1110111111011101,1.0,9.0,0.6
0111111111110011,1.0,9.0,0.5375
1111111100100000,1.0,6.0,0.5375
0111010101100100,1.0,10.0,0.425
0110111111101111,1.0,9.0,0.675
0011000011110011,1.0,9.0,0.4375
0000100000001001,1.0,11.0,0.4875
0011001011110001,1.0,14.0,0.2875
0011101111111010,1.0,9.0,0.5125
1110111111001101,2.0,8.0,0.38125000000000003
1100111011110011,2.0,12.0,0.3875
0100001111010011,1.0,15.0,0.1875
0000000000111010,1.0,8.0,0.3375
0000110010101111,1.0,9.0,0.4
1110111101000111,1.0,9.0,0.45
1110110011000000,3.0,10.0,0.5083333333333334
1000000010111011,1.0,9.0,0.4875
0101100011011000,1.0,10.0,0.6
0100000011010000,2.0,11.0,0.4875
0100000111000001,1.0,12.0,0.5125
1101111110001101,1.0,12.0,0.45
0100010011001100,1.0,5.0,0.45
1000111101001100,1.0,14.0,0.4125
0011101111111011,2.0,8.0,0.4375
1000000010100011,1.0,9.0,0.3375
0010111000101111,2.0,9.0,0.2625
1111010111001111,1.0,8.0,0.35
0000000010010001,1.0,11.0,0.4125
0000111111101000,1.0,15.0,0.2375
1100100001000000,1.0,8.0,0.5875
0000000011010001,1.0,8.0,0.55
1111111100010010,1.0,10.0,0.1875
1100000100000011,1.0,13.0,0.475
0000001100011111,1.0,10.0,0.6875
0000110000000111,1.0,9.0,0.3125
1110111000001010,1.0,9.0,0.3
1010111011111100,1.0,9.0,0.475
1111111100000010,2.0,6.0,0.53125
1011101010101010,1.0,6.0,0.5125
0011001100110001,2.0,6.0,0.4875
0001010100000011,1.0,12.0,0.475
1000110010101101,1.0,10.0,0.375
1011111110110101,1.0,8.0,0.6125
1011101111110001,1.0,9.0,0.375
1101110101110010,1.0,12.0,0.5625
0111111001111010,1.0,12.0,0.3375
1101000111110011,1.0,7.0,0.375
1111001100000111,1.0,10.0,0.35
1111001100000010,1.0,9.0,0.4
1111101011011110,1.0,12.0,0.275
0011111100011111,1.0,7.0,0.475
1000110010001110,2.0,10.0,0.3375
1000110110001100,1.0,9.0,0.45
1001101100111010,1.0,15.0,0.2875
1011101010001010,1.0,10.0,0.425
0100011111000000,1.0,10.0,0.45
1100110111101110,1.0,9.0,0.35
1100010111111111,1.0,8.0,0.4
0001000001010100,1.0,8.0,0.5125
0010001100000101,1.0,9.0,0.175
0000110000110111,1.0,10.0,0.4125
0001000001111111,2.0,13.0,0.41874999999999996
0111010001110101,1.0,9.0,0.55
0000111000101100,1.0,13.0,0.525
0011111111001111,1.0,8.0,0.55
1010010011110000,1.0,11.0,0.5375
0111111100001011,1.0,11.0,0.475
1010000000101100,1.0,13.0,0.3
1011111010101010,1.0,10.0,0.3125
1110110100001100,1.0,14.0,0.3125
1000110010001100,1.0,5.0,0.4625
0100110101010101,1.0,13.0,0.4625
1000111111001100,1.0,9.0,0.5375
1010101011101100,1.0,9.0,0.4875
0100001101010010,1.0,14.0,0.225
0100100011001100,1.0,10.0,0.425
0101000101010100,1.0,10.0,0.35
0000110110111011,1.0,11.0,0.3375
1100000010100000,2.0,8.0,0.425
1101000011101111,1.0,12.0,0.3
0100100001001100,1.0,9.0,0.475
0101000100000100,1.0,12.0,0.4375
1100110110001011,1.0,11.0,0.375
1110010011100100,1.0,6.0,0.3375
1011111100101111,2.0,11.0,0.47500000000000003
0000100001011101,1.0,7.0,0.475
0010100000000100,1.0,15.0,0.4625
0000000011000001,2.0,11.0,0.5
0100000010101010,1.0,8.0,0.5625
1011111110011100,1.0,12.0,0.35
1100111111001010,1.0,7.0,0.475
1010111000111111,1.0,9.0,0.5125
1100011100000000,1.0,9.0,0.55
0001000000001000,2.0,10.0,0.48125
0111101101111011,1.0,8.0,0.5375
0010001000010000,1.0,11.0,0.2875
1010101010101011,1.0,6.0,0.5
0111101101011111,1.0,12.0,0.3125
1110001000100011,1.0,11.0,0.3125
1000001110000011,1.0,7.0,0.5875
0000011111110011,1.0,10.0,0.4125
0101111101011101,2.0,7.0,0.4625
1100000011111100,1.0,9.0,0.45
0011111100010001,1.0,9.0,0.3375
1011101100110001,1.0,9.0,0.375
1110011011100000,1.0,10.0,0.3125
1111000011110100,1.0,6.0,0.4
0101000001110100,1.0,12.0,0.275
0111111101101111,1.0,9.0,0.525
1011101000101010,1.0,13.0,0.3
0000010101000101,1.0,8.0,0.525
0101011001011111,1.0,12.0,0.5
0000101100000011,2.0,8.0,0.44999999999999996
0001000101001100,1.0,12.0,0.3625
1101000111111101,1.0,12.0,0.375
0010101100001000,1.0,12.0,0.3375
1011000010111010,2.0,9.0,0.5375
1000101010101111,1.0,10.0,0.5625
1111010110101111,1.0,8.0,0.475
0000000010010101,1.0,12.0,0.5
0011101100111011,3.0,5.0,0.5625
1010111100101101,1.0,12.0,0.225
1111011101110000,1.0,11.0,0.5125
1101110111000000,1.0,9.0,0.4375
0101010101001110,1.0,10.0,0.5125
0001000000000010,1.0,10.0,0.6375
0100010101010101,2.0,6.0,0.58125
0000101111111100,1.0,11.0,0.3
1101000100011101,1.0,11.0,0.3125
1101110011101100,2.0,10.0,0.39375000000000004
0101010101001101,1.0,13.0,0.4625
0101000001010010,2.0,8.0,0.35625
1111110100110011,1.0,8.0,0.4
0001010011101100,1.0,14.0,0.3125
1100010010101010,1.0,10.0,0.425
1111111000000010,1.0,10.0,0.425
1000110011101111,1.0,11.0,0.55
0000001110000100,1.0,16.0,0.4125
0100000000110010,1.0,12.0,0.2625
0000000101010011,1.0,12.0,0.35
1000100010101001,1.0,13.0,0.4375
0011110100001101,1.0,10.0,0.275
0101011111110000,1.0,10.0,0.4875
0100000011110011,1.0,9.0,0.3375
1110101000110000,1.0,11.0,0.275
0001010110111011,1.0,10.0,0.525
0010100001000100,1.0,16.0,0.3625
1101110110000101,1.0,11.0,0.475
1111101011000010,1.0,11.0,0.5125
0101010110001000,1.0,7.0,0.575
1111001011111010,1.0,7.0,0.6
0111111111001010,1.0,13.0,0.375
0000111011001010,1.0,11.0,0.375
0101110100011100,1.0,10.0,0.5
0010000000001011,1.0,15.0,0.225
0010101010001000,1.0,9.0,0.4875
0100000011110100,1.0,11.0,0.3375
1010011100000101,1.0,10.0,0.45
1100111101000111,2.0,7.0,0.43125
1111000000001010,1.0,7.0,0.3125
1011011111101111,1.0,15.0,0.325
0000010000100010,1.0,9.0,0.35
0001101101001110,1.0,11.0,0.375
1111001100101110,1.0,12.0,0.325
0101000000000001,1.0,11.0,0.6125
0000000001001000,1.0,10.0,0.5875
0101101001000000,1.0,12.0,0.4375
0010000000110100,1.0,12.0,0.5375
0100000000001000,1.0,10.0,0.5875
0000100100001000,1.0,11.0,0.5375
1101001100000000,1.0,9.0,0.375
1100100011001100,1.0,6.0,0.3125
1100110010100000,1.0,7.0,0.4125
1100101001010101,1.0,11.0,0.35
1110111110111111,1.0,10.0,0.45
1000100010001100,1.0,8.0,0.4875
0001010000010000,1.0,11.0,0.4375
0011001000111000,1.0,13.0,0.3125
1111011101110101,1.0,11.0,0.4375
1000111111101110,1.0,12.0,0.55
0010011100000000,1.0,8.0,0.4375
1110101010101110,1.0,10.0,0.575
0101000100100000,1.0,15.0,0.5375
1000100001111010,1.0,14.0,0.425
1000000011010101,1.0,7.0,0.6125
1011000010111011,1.0,6.0,0.625
1111010101010100,1.0,10.0,0.4125
0110111111101110,1.0,12.0,0.675
1000110001101110,1.0,15.0,0.3125
0000001111111011,1.0,9.0,0.5125
1000110011011101,1.0,9.0,0.4625
1011000010010001,1.0,13.0,0.375
1111110111101110,1.0,9.0,0.575
1100000000000010,1.0,9.0,0.5375
1100110000100000,1.0,8.0,0.475
0000001111011101,1.0,10.0,0.4875
0010111001010101,1.0,11.0,0.4
0000100111111010,1.0,15.0,0.275
1111011011111111,1.0,10.0,0.5625
0010001000111111,1.0,9.0,0.5375
1000111100001011,1.0,13.0,0.425
0101111011001100,1.0,11.0,0.2875
0010011100100010,1.0,7.0,0.5125
1011101100111010,1.0,11.0,0.3
0011000010111000,1.0,7.0,0.5375
1011011111111111,1.0,10.0,0.625
1010010000000111,1.0,12.0,0.3
1010100011101000,1.0,10.0,0.4875
1000101110001010,1.0,9.0,0.3625
0111011101100111,1.0,8.0,0.525
1101100100011101,1.0,12.0,0.45
0011010000111111,1.0,10.0,0.525
0100000001011011,1.0,13.0,0.3
1111101110001010,1.0,11.0,0.35
0111010101110001,1.0,10.0,0.3375
0001100000111010,1.0,10.0,0.35
0010001110111111,1.0,11.0,0.4375
1100110001000001,1.0,13.0,0.2875
1111000111011111,1.0,12.0,0.5625
1111011100001111,1.0,8.0,0.5625
1100010010111011,1.0,11.0,0.3875
1100101011101110,1.0,11.0,0.2875
0101010101111101,1.0,10.0,0.5375
0101111111001100,1.0,7.0,0.525
0111101111011001,1.0,13.0,0.15
1101000001010000,1.0,8.0,0.5
0000110010101000,1.0,9.0,0.575
0000110000101110,1.0,7.0,0.4875
0000000000011111,1.0,8.0,0.3875
1111101111111100,1.0,9.0,0.4
0010001111111110,1.0,12.0,0.3
1111001111010011,1.0,8.0,0.5
0101000011010101,1.0,10.0,0.5
0101010100111011,1.0,10.0,0.35
0010001010100000,2.0,8.0,0.56875
1111101110111011,1.0,7.0,0.4125
1111000111111001,1.0,9.0,0.3375
0111000101110101,1.0,10.0,0.5
0011001100010000,1.0,8.0,0.5375
0100110011001110,1.0,13.0,0.3875
1111101101111111,1.0,10.0,0.4625
0000000100100010,1.0,11.0,0.5375
0101000000010010,2.0,12.0,0.4
0000010000001000,1.0,10.0,0.675
1011000010101010,1.0,9.0,0.4875
0010000000100101,1.0,8.0,0.5375
0001101111111011,1.0,9.0,0.3875
1101111100110001,1.0,12.0,0.25
0110011011111110,1.0,12.0,0.4
1101110001110100,1.0,11.0,0.425
1111000011010101,1.0,9.0,0.4625
0001000100110000,2.0,8.0,0.475
0111100000011000,1.0,16.0,0.4375
0100000000100000,1.0,10.0,0.475
0100101111001011,1.0,11.0,0.5375
1101111111111011,3.0,10.0,0.4958333333333333
0000001110101111,1.0,9.0,0.4
0000000000001110,1.0,7.0,0.525
1100011111001101,1.0,12.0,0.5
1100110000000010,1.0,8.0,0.55
1010111110100100,1.0,10.0,0.4625
0000000000101000,1.0,10.0,0.4625
1110110100000001,1.0,11.0,0.3625
0010010001010100,1.0,13.0,0.4875
1100000011111010,1.0,9.0,0.3625
1010001110100011,1.0,6.0,0.5875
0011111110110000,1.0,10.0,0.3875
1110000111111111,1.0,12.0,0.55
1101010001010100,1.0,10.0,0.2625
1010101010101100,1.0,10.0,0.375
0100001000000010,1.0,9.0,0.5
1111111011010101,1.0,13.0,0.425
0001000101010000,1.0,8.0,0.45
0111010100100000,1.0,7.0,0.55
0010110000000001,1.0,14.0,0.275
1111110101011111,1.0,9.0,0.3125
1100010011111101,1.0,11.0,0.425
0110011001110011,1.0,11.0,0.4125
0101111111111011,1.0,9.0,0.45
0101000100010101,1.0,10.0,0.5125
1100101111000000,1.0,10.0,0.5125
0001010100000001,1.0,11.0,0.3875
1111111011011101,1.0,9.0,0.4875
1111101100110000,1.0,10.0,0.475
1100010011011111,1.0,11.0,0.4625
0001000000001111,1.0,8.0,0.35
0001101000001010,1.0,8.0,0.3375
1111111111011011,1.0,10.0,0.3375
0011111000111101,1.0,13.0,0.2125
1111111011101100,1.0,11.0,0.2875
1111111100101010,1.0,7.0,0.375
0110001001000100,1.0,13.0,0.325
1010000010101000,1.0,8.0,0.6
0010001001001110,1.0,10.0,0.2875
0111111100110010,1.0,11.0,0.2625
1010100011111000,1.0,9.0,0.3125
1110000011111000,1.0,13.0,0.2375
1101000101010101,1.0,10.0,0.2375
1111111110111110,2.0,10.0,0.475
0111001000110010,1.0,9.0,0.35
1101101111110011,2.0,13.0,0.38125
0101111111001000,1.0,11.0,0.325
1110111100000101,2.0,9.0,0.46875
0011111110111100,1.0,12.0,0.4
0000010010000101,1.0,15.0,0.4375
0101111100111111,1.0,8.0,0.35
0111110101111111,1.0,9.0,0.35
0101111100000011,1.0,9.0,0.4875
1100111110001011,1.0,7.0,0.6875
0101011100000010,1.0,7.0,0.6125
1011101011111000,1.0,11.0,0.2625
1111111001001111,1.0,12.0,0.2625
0110111100100111,1.0,13.0,0.3
1111110111111011,1.0,10.0,0.1875
0000110010001100,1.0,8.0,0.5125
1000111011101110,1.0,11.0,0.5125
1111101011110101,2.0,8.0,0.43125
1000010010000100,1.0,8.0,0.5625
0111010000110100,1.0,10.0,0.5375
0011001000110111,1.0,10.0,0.35
0011111100111101,1.0,8.0,0.6625
1101101000101010,1.0,15.0,0.1
1111111011111100,1.0,7.0,0.375
1010010110110101,1.0,10.0,0.3625
1111000011111100,1.0,5.0,0.375
0010001000001000,1.0,11.0,0.45
0111110101111110,1.0,14.0,0.4875
0000110011001111,1.0,9.0,0.425
0011000100111001,1.0,11.0,0.4875
0000110100001000,1.0,8.0,0.6
1010010010100000,1.0,8.0,0.45
0111000101111111,1.0,12.0,0.35
0101111111111010,1.0,8.0,0.5375
0111011101010000,1.0,9.0,0.55
1110111101011111,1.0,9.0,0.5
0111000111111111,1.0,11.0,0.4875
1100001000000000,1.0,11.0,0.475
1111011110111010,1.0,13.0,0.5
0101001100010001,1.0,12.0,0.3375
1100111010001010,1.0,9.0,0.4
1010101000001010,1.0,5.0,0.5125
0000000101100001,1.0,16.0,0.45
1100110011000011,1.0,10.0,0.45
1100111110001010,1.0,6.0,0.225
1010000110100001,1.0,7.0,0.3
1101000011111111,1.0,7.0,0.575
0010001001010111,1.0,10.0,0.4125
0111011111110010,1.0,9.0,0.4125
1101000011110001,1.0,13.0,0.4625
1111101111010001,1.0,9.0,0.5875
0011010100000011,1.0,13.0,0.3125
0100000001110000,2.0,8.0,0.40625
0100010111001100,1.0,9.0,0.45
0101100001010000,1.0,8.0,0.5625
1110101010000000,1.0,11.0,0.2
1011100100110000,1.0,11.0,0.425
0001000111011111,1.0,9.0,0.3875
0001000101010001,1.0,8.0,0.4875
1011100011111111,1.0,8.0,0.6375
0000000000000110,1.0,10.0,0.4625
0100010111101100,1.0,11.0,0.2875
0000101100001110,1.0,10.0,0.35
0100110001010101,1.0,9.0,0.3625
1110110010100101,1.0,10.0,0.35
1010000010000100,1.0,12.0,0.5
0101110010111110,1.0,14.0,0.25
1111011111001100,1.0,8.0,0.45
1111011101110001,1.0,16.0,0.3625
0100000010111011,1.0,11.0,0.475
0100011000000000,1.0,11.0,0.3875
0000010111011111,1.0,10.0,0.3875
0111011100110010,1.0,9.0,0.3875
1010001100000000,1.0,8.0,0.35
1010111010101100,1.0,9.0,0.3375
1111101101000000,1.0,10.0,0.3625
0100000010100000,1.0,11.0,0.6
1101010111011100,1.0,11.0,0.5125
0000101010000000,2.0,11.0,0.575
1010000010111111,1.0,9.0,0.3875
0010001010110010,1.0,11.0,0.2875
0111111101010000,1.0,9.0,0.2875
1010001011000011,1.0,10.0,0.1375
1010100010001101,1.0,11.0,0.6125
0000000110000011,1.0,12.0,0.3625
0000100000011011,1.0,9.0,0.25
1111011110111011,1.0,9.0,0.65
0010101110101011,1.0,10.0,0.4125
1000000010001101,1.0,9.0,0.5125
1111111011110111,1.0,10.0,0.5375
1101010100010000,1.0,12.0,0.525
1110111111110101,1.0,9.0,0.55
0000001101010011,1.0,7.0,0.6125
0100011011000110,1.0,11.0,0.325
0011001111001100,1.0,6.0,0.325
1000110000001101,1.0,12.0,0.2625
1110111110011111,1.0,15.0,0.2875
0100110000001101,1.0,12.0,0.4
0001001100001010,1.0,9.0,0.45
1111000100000100,1.0,13.0,0.3
0000100110001000,1.0,12.0,0.525
0000111100010001,1.0,7.0,0.55
1111111100000001,1.0,6.0,0.4
0101000011110011,1.0,9.0,0.4625
0000111000100111,1.0,14.0,0.3375
0101111100001010,1.0,6.0,0.4375
0111111100111011,1.0,8.0,0.6
1101000000100000,1.0,12.0,0.525
0100010001110001,1.0,13.0,0.4125
0000010000010001,1.0,11.0,0.4125
0101010101000101,1.0,6.0,0.6
1001010001010100,1.0,17.0,0.3625
1011001101010111,1.0,12.0,0.4375
0100110001110100,1.0,11.0,0.525
1010101110100011,1.0,9.0,0.3375
1000100001011111,1.0,10.0,0.3625
0001010100000010,1.0,15.0,0.3
0000100001011111,1.0,9.0,0.1875
0100111101011100,1.0,11.0,0.2875
1111111011001100,1.0,7.0,0.5875
1111111011110101,1.0,9.0,0.325
0010001100110000,1.0,9.0,0.475
1101000010001000,1.0,9.0,0.4125
0000110000000101,1.0,8.0,0.2875
0111111111011111,1.0,10.0,0.45
1010001110111111,1.0,12.0,0.2875
1110110010100000,1.0,6.0,0.4125
1000111011001111,1.0,11.0,0.5125
1010101000001111,1.0,6.0,0.275
1111001100101011,1.0,13.0,0.4875
1110001111101000,1.0,14.0,0.4125
0010011000111111,1.0,11.0,0.3625
0011000000110011,1.0,5.0,0.5
0001111100011111,1.0,5.0,0.35
1101100001011111,1.0,10.0,0.4375
1101111111111100,1.0,9.0,0.55
1011101010100000,1.0,10.0,0.425
0111001011110011,1.0,11.0,0.5625
1111111001010100,1.0,7.0,0.4625
1000101110011111,1.0,13.0,0.35
0000100011000000,1.0,11.0,0.45
0000111000110010,1.0,10.0,0.35
1000101011001010,1.0,9.0,0.35
0101010100000011,1.0,7.0,0.4625
1110000011010000,1.0,10.0,0.4125
0101001100011011,1.0,11.0,0.4125
1110011100110011,1.0,12.0,0.225
1000001000000010,1.0,11.0,0.575
0110111110001101,1.0,17.0,0.375
0100111101001011,1.0,11.0,0.2375
1000111010001101,1.0,14.0,0.3125
1111110010001100,1.0,9.0,0.5375
0100000011111100,1.0,10.0,0.225
0000000111001101,1.0,7.0,0.3625
1110011011101100,1.0,12.0,0.4625
1100110111001111,1.0,7.0,0.575
0011001011010000,1.0,13.0,0.375
0111010000110000,1.0,7.0,0.425
0000010000100110,1.0,8.0,0.35
1111111010110011,1.0,13.0,0.4625
0111111110111111,1.0,10.0,0.625
1000100010101111,1.0,9.0,0.35
1000111111011111,1.0,8.0,0.3625
0000110010111110,1.0,10.0,0.3875
1100110010000000,1.0,8.0,0.5875
1010011110111111,1.0,13.0,0.5
0010000100100000,1.0,11.0,0.4625
1111111101010001,2.0,7.0,0.5125
0000011010101010,1.0,13.0,0.425
0010011001110111,1.0,10.0,0.5125
0111011101001111,1.0,9.0,0.425
0000001101110101,1.0,11.0,0.3625
0101110111000100,1.0,14.0,0.4375
0101010011011101,1.0,10.0,0.4875
0000111011110011,1.0,11.0,0.3875
0101101011111010,1.0,7.0,0.5
0000100011001000,1.0,8.0,0.4875
0000000000111000,1.0,11.0,0.4625
1111110000010001,1.0,10.0,0.4375
0101010011110100,1.0,9.0,0.5625
1000000011001110,1.0,12.0,0.4
0001110110011001,1.0,11.0,0.3875
0000000011101001,1.0,14.0,0.1875
0001000100100010,1.0,8.0,0.5125
0011101101100110,1.0,14.0,0.55
1010101011001100,2.0,6.0,0.5125
0001111101010000,1.0,10.0,0.275
0111011011111110,1.0,8.0,0.5875
1111000111000101,1.0,11.0,0.3625
0101011001010100,1.0,11.0,0.425
1111111000001000,1.0,13.0,0.425
1101100100010000,1.0,13.0,0.3
0101111101000111,1.0,11.0,0.5125
0010011100101111,1.0,9.0,0.55
0011001110111111,1.0,7.0,0.5875
0000111111000111,1.0,11.0,0.275
0000101001010001,1.0,13.0,0.5
1010001010111000,1.0,14.0,0.3625
1101100111011101,1.0,8.0,0.6125
0111011100010111,1.0,11.0,0.3625
1110011011100111,1.0,12.0,0.3125
1010101010100010,1.0,6.0,0.6875
0011001101111111,1.0,7.0,0.475
0010000010000000,2.0,10.0,0.60625
1111101100001010,1.0,9.0,0.35
1011111111111101,1.0,10.0,0.5375
0100101000000010,1.0,12.0,0.3125
1100111110101110,1.0,12.0,0.2625
1010101001111011,1.0,12.0,0.325
0010000011001101,1.0,12.0,0.4125
0000000000100110,1.0,11.0,0.3375
0000010111010000,1.0,12.0,0.375
0001101000011010,1.0,7.0,0.3375
1110101000000000,1.0,8.0,0.45
0111000111101111,1.0,17.0,0.3625
0101010101110111,1.0,5.0,0.5875
1111101011011111,1.0,9.0,0.5
1111110010110000,1.0,9.0,0.5
0010101100001011,1.0,10.0,0.425
0100111101000110,1.0,10.0,0.3
1100001111110011,1.0,7.0,0.5625
0101010111111100,1.0,7.0,0.3375
1100101111010101,1.0,14.0,0.225
1110101011100000,1.0,9.0,0.3375
1111110001110001,1.0,13.0,0.4625
1111110001110010,1.0,12.0,0.3875
1111000001011100,1.0,10.0,0.3875
1111010110111111,1.0,9.0,0.575
1010110000000000,1.0,8.0,0.675
1011100000100000,1.0,12.0,0.3625
1111111111000111,1.0,9.0,0.5625
1100110111010101,1.0,11.0,0.225
0100010101100111,1.0,10.0,0.5125
1001100100000000,1.0,8.0,0.5875
1000011110001101,1.0,15.0,0.375
0000000001011110,1.0,9.0,0.3
0111011111111110,1.0,9.0,0.475
1000101000111011,1.0,10.0,0.5125
1000100000001010,1.0,8.0,0.45
1100000001100000,1.0,12.0,0.375
0001000100010100,1.0,12.0,0.5375
1000111010001111,1.0,10.0,0.4
1001000010010000,1.0,8.0,0.4875
1010101010101110,1.0,6.0,0.4125
0001000110001000,1.0,8.0,0.5
0011000011111101,1.0,9.0,0.375
0100000011010100,1.0,18.0,0.2375
1110010000101110,1.0,11.0,0.3375
1101111101110111,1.0,9.0,0.6125
1000000010111000,1.0,12.0,0.375
1010100010101001,1.0,11.0,0.425
1100111001010000,1.0,11.0,0.2625
1011000010111001,1.0,10.0,0.4
0000110011110111,1.0,11.0,0.425
1110001111111111,1.0,9.0,0.575
0101011100000011,1.0,6.0,0.425
1001100101110111,1.0,12.0,0.375
0101010100010101,1.0,6.0,0.2625
0000011000001110,1.0,9.0,0.55
0111111101001010,1.0,12.0,0.45
0011001001110011,1.0,13.0,0.3625
0110000111100000,1.0,17.0,0.25
0011001001110010,1.0,9.0,0.5125
1000100011001110,1.0,10.0,0.3
1101010011001100,1.0,13.0,0.4625
0101001001011111,1.0,10.0,0.3
0000111010100010,1.0,13.0,0.4125
0100101000010000,1.0,16.0,0.5375
1101111111011001,1.0,12.0,0.375
1010101000000010,1.0,8.0,0.6375
1111110111110011,1.0,9.0,0.4375
0100110100001101,1.0,10.0,0.375
0100000011101110,1.0,9.0,0.375
0010110010101000,1.0,13.0,0.4375
0000111111101110,1.0,7.0,0.45
0010000001010100,1.0,12.0,0.3625
1111110100110101,1.0,9.0,0.5
1010010110101010,1.0,10.0,0.5
0110000000110011,1.0,13.0,0.5375
0011111100101010,1.0,6.0,0.3375
1110111000000001,1.0,11.0,0.5
1000101001010000,1.0,13.0,0.4375
1111010101000101,1.0,9.0,0.575
1101000101010001,1.0,9.0,0.5625
1000110110001111,1.0,9.0,0.45
1100100001000001,1.0,13.0,0.3
0110110011000100,1.0,16.0,0.3875
0011001111111000,1.0,10.0,0.5
1110000001100100,1.0,13.0,0.3125
0000010100000111,1.0,8.0,0.6375
1101110011111101,1.0,11.0,0.325
1010000110000000,1.0,12.0,0.275
1111111101100011,1.0,12.0,0.45
0000001000011011,1.0,12.0,0.275
0001001000000010,1.0,11.0,0.4125
1011001011110010,1.0,10.0,0.35
1011100000110000,1.0,7.0,0.5
1111101000001011,1.0,10.0,0.3875
0100000011111101,1.0,13.0,0.2875
1011101111110000,1.0,7.0,0.2625
1111110111110101,1.0,7.0,0.6625
1100010101000101,1.0,9.0,0.425
0100010011111111,1.0,5.0,0.4625
1111000111111000,1.0,10.0,0.475
1011101011111101,1.0,12.0,0.4375
1111111101011001,1.0,12.0,0.3875
1110001111110011,1.0,8.0,0.4125
0000010111101111,1.0,9.0,0.4875
0011000011011100,1.0,10.0,0.4
0111010110111010,1.0,9.0,0.3625
0000000110000000,1.0,10.0,0.425
0010101000111011,1.0,9.0,0.275
0010001000110000,1.0,8.0,0.4875
0100110111101111,1.0,12.0,0.325
1011111100110000,1.0,9.0,0.6375
0010010100110101,1.0,10.0,0.4375
1111111110111001,1.0,9.0,0.55
1000000110001001,1.0,13.0,0.4625
1110111000001100,1.0,9.0,0.4375
1111110011111011,1.0,9.0,0.475
0001011100010011,1.0,10.0,0.325
0111000000000001,1.0,15.0,0.6125
1011011100000111,1.0,11.0,0.325
0001100000011100,1.0,13.0,0.4125
1111110100010101,1.0,11.0,0.3375
